evaluation_set,method_family,method_name,n_assets,initial_wealth,metric,n,mean,std,sem,ci95_half_width
validation,nn,nn_recurrent,5,0.9,mean_turnover,15,0.017006337673081025,0.008186264278269425,0.002113684347826011,0.0041428213217389815
validation,nn,nn_recurrent,5,0.95,mean_turnover,15,0.019131890395352496,0.005291249695636933,0.0013661947967884603,0.002677741801705382
validation,nn,nn_recurrent,10,0.8,mean_turnover,15,0.004466100801959213,0.0037830652259181843,0.0009767832411731684,0.00191449515269941
validation,nn,nn_recurrent,10,0.9,mean_turnover,15,0.01389680675001458,0.004001136724729525,0.001033089060051756,0.0020248545577014414
validation,nn,nn_recurrent,10,0.95,mean_turnover,15,0.01727251209353642,0.0048618765002547025,0.0012553311144535774,0.0024604489843290116
validation,nn,nn_recurrent,20,0.8,mean_turnover,15,0.00960851945227642,0.003938828657461108,0.0010170011862607592,0.001993322325071088
validation,nn,nn_recurrent,20,0.9,mean_turnover,15,0.01073198870294284,0.0028785139088471196,0.0007432290953860872,0.001456729026956731
validation,nn,nn_recurrent,20,0.95,mean_turnover,15,0.011669626131744841,0.0030777223100501884,0.0007946644834050267,0.0015575423874738521
validation,nn,nn_transformer,1,0.8,mean_turnover,15,0.0,0.0,0.0,0.0
validation,nn,nn_transformer,1,0.9,mean_turnover,15,0.0,0.0,0.0,0.0
validation,nn,nn_transformer,1,0.95,mean_turnover,15,0.0,0.0,0.0,0.0
validation,nn,nn_transformer,5,0.8,mean_turnover,15,0.0005803997765051869,0.0010499612724263038,0.00027109883481798823,0.0005313537162432569
validation,nn,nn_transformer,5,0.9,mean_turnover,15,0.1138238793466766,0.08580001770350411,0.02215346931133153,0.043420799850209794
validation,nn,nn_transformer,5,0.95,mean_turnover,15,0.07694159640721378,0.047687434657147365,0.012312842683365742,0.02413317165939685
validation,nn,nn_transformer,10,0.8,mean_turnover,15,0.007396932953354454,0.02738009419572288,0.007069509922508338,0.013856239448116342
validation,nn,nn_transformer,10,0.9,mean_turnover,15,0.19721737465816144,0.1425268418223698,0.036800272317705135,0.07212853374270206
validation,nn,nn_transformer,10,0.95,mean_turnover,15,0.12925028573650782,0.07369495287640165,0.019027955012656264,0.03729479182480628
validation,nn,nn_transformer,20,0.8,mean_turnover,15,0.024349715779628214,0.06123163317977813,0.015809939704424146,0.030987481820671327
validation,nn,nn_transformer,20,0.9,mean_turnover,15,0.056878049594292754,0.054066323472561774,0.013959864693326326,0.027361334798919598
validation,nn,nn_transformer,20,0.95,mean_turnover,15,0.04784358003445848,0.04619329062159279,0.011927056352263208,0.023377030450435887
test,baseline,baseline_cash,1,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,baseline,baseline_equal_weight,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,baseline,baseline_equal_weight,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,baseline,baseline_equal_weight,5,0.8,max_drawdown,15,0.12892707083983548,0.09506192328983584,0.024544883050665413,0.04810797077930421
test,baseline,baseline_equal_weight,5,0.9,max_drawdown,15,0.1289270708398354,0.0950619232898359,0.024544883050665427,0.04810797077930423
test,baseline,baseline_equal_weight,5,0.95,max_drawdown,15,0.1289270708398354,0.0950619232898359,0.024544883050665427,0.04810797077930423
test,baseline,baseline_equal_weight,10,0.8,max_drawdown,15,0.1208486670363589,0.08478213782486523,0.021890653856770994,0.042905681559271144
test,baseline,baseline_equal_weight,10,0.9,max_drawdown,15,0.12084866703635887,0.08478213782486514,0.021890653856770973,0.04290568155927111
test,baseline,baseline_equal_weight,10,0.95,max_drawdown,15,0.1208486670363589,0.0847821378248652,0.021890653856770987,0.04290568155927113
test,baseline,baseline_equal_weight,20,0.8,max_drawdown,15,0.11298260593016966,0.08816765755532203,0.02276479129239205,0.044618990933088416
test,baseline,baseline_equal_weight,20,0.9,max_drawdown,15,0.1129826059301697,0.08816765755532208,0.02276479129239206,0.04461899093308844
test,baseline,baseline_equal_weight,20,0.95,max_drawdown,15,0.1129826059301697,0.08816765755532208,0.02276479129239206,0.04461899093308844
test,baseline,baseline_mean_variance,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,baseline,baseline_mean_variance,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,baseline,baseline_mean_variance,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,baseline,baseline_mean_variance,5,0.8,max_drawdown,15,0.07243146327014054,0.04422698221953433,0.0114193577059512,0.02238194110366435
test,baseline,baseline_mean_variance,5,0.9,max_drawdown,15,0.07243146327014054,0.044226982219534396,0.011419357705951216,0.02238194110366438
test,baseline,baseline_mean_variance,5,0.95,max_drawdown,15,0.07243146327014054,0.044226982219534416,0.011419357705951223,0.022381941103664395
test,baseline,baseline_mean_variance,10,0.8,max_drawdown,15,0.09063116964644059,0.06050754413516303,0.015622980717026445,0.030621042205371832
test,baseline,baseline_mean_variance,10,0.9,max_drawdown,15,0.09063116964644066,0.06050754413516306,0.015622980717026452,0.030621042205371846
test,baseline,baseline_mean_variance,10,0.95,max_drawdown,15,0.09063116964644066,0.06050754413516298,0.015622980717026431,0.030621042205371804
test,baseline,baseline_mean_variance,20,0.8,max_drawdown,15,0.08648151383399753,0.052205304494722354,0.013479351659449792,0.02641952925252159
test,baseline,baseline_mean_variance,20,0.9,max_drawdown,15,0.08648151383399758,0.0522053044947224,0.013479351659449804,0.026419529252521615
test,baseline,baseline_mean_variance,20,0.95,max_drawdown,15,0.0864815138339976,0.05220530449472238,0.013479351659449799,0.026419529252521605
test,fd,fd_hjb_viscosity,1,0.8,max_drawdown,15,0.09514432554690214,0.07279988579794196,0.018796849686748735,0.03684182538602752
test,fd,fd_hjb_viscosity,1,0.9,max_drawdown,15,0.08547796956706148,0.08145935631498351,0.02103271536004714,0.04122412210569239
test,fd,fd_hjb_viscosity,1,0.95,max_drawdown,15,0.0740143039865422,0.07623731292763983,0.019684389555223496,0.03858140352823805
test,fd,fd_hjb_viscosity,5,0.8,max_drawdown,15,0.09056674666634631,0.03518225488048194,0.009084019148942078,0.017804677531926473
test,fd,fd_hjb_viscosity,5,0.9,max_drawdown,15,0.061094285741349376,0.06078723161825237,0.01569519571463629,0.030762583600687128
test,fd,fd_hjb_viscosity,5,0.95,max_drawdown,15,0.07073107341831637,0.06164247279622033,0.015916018037253673,0.0311953953530172
test,fd,fd_hjb_viscosity,10,0.8,max_drawdown,15,0.09730360458918653,0.034998362187474576,0.00903653825977496,0.017711614989158922
test,fd,fd_hjb_viscosity,10,0.9,max_drawdown,15,0.05930732573116669,0.06591394072735207,0.01701890631466249,0.033357056376738484
test,fd,fd_hjb_viscosity,10,0.95,max_drawdown,15,0.08089018693390804,0.05857275035587478,0.015123419111324504,0.029641901458196028
test,fd,fd_hjb_viscosity,20,0.8,max_drawdown,15,0.08540316185815744,0.03603990083266337,0.009305462381591469,0.018238706267919277
test,fd,fd_hjb_viscosity,20,0.9,max_drawdown,15,0.05818399442946053,0.06645647433192818,0.017158987889014567,0.03363161626246855
test,fd,fd_hjb_viscosity,20,0.95,max_drawdown,15,0.05772946705625984,0.06755664226955879,0.017443050029046215,0.034188378056930584
test,nn,nn_bsde,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_bsde,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_bsde,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_bsde,5,0.8,max_drawdown,15,0.10686309326662462,0.0392373824552921,0.010131048586541158,0.01985685522962067
test,nn,nn_bsde,5,0.9,max_drawdown,15,0.09102663388890656,0.052422935110763784,0.01353554364288668,0.02652966554005789
test,nn,nn_bsde,5,0.95,max_drawdown,15,0.0866951866257679,0.05756820873394417,0.01486404757983721,0.02913353325648093
test,nn,nn_bsde,10,0.8,max_drawdown,15,0.11527063712448231,0.058568274758523726,0.015122263517057507,0.029639636493432712
test,nn,nn_bsde,10,0.9,max_drawdown,15,0.09693391654886416,0.060668040044746525,0.015664420582689863,0.03070226434207213
test,nn,nn_bsde,10,0.95,max_drawdown,15,0.0932487403762596,0.06378477036048985,0.016469156889856108,0.03227954750411797
test,nn,nn_bsde,20,0.8,max_drawdown,15,0.10690070307070317,0.06152939878645815,0.015886822453473816,0.031138172008808678
test,nn,nn_bsde,20,0.9,max_drawdown,15,0.08162448804927432,0.061325846319218655,0.015834265432427285,0.031035160247557477
test,nn,nn_bsde,20,0.95,max_drawdown,15,0.07637930001560836,0.0566080660983082,0.014616139817317087,0.02864763404194149
test,nn,nn_mlp_deep,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_mlp_deep,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_mlp_deep,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_mlp_deep,5,0.8,max_drawdown,15,0.10443485435278693,0.019390502248637774,0.005006606152238104,0.009812948058386685
test,nn,nn_mlp_deep,5,0.9,max_drawdown,15,0.09022078021922235,0.03653927401526735,0.009434399982909325,0.018491423966502277
test,nn,nn_mlp_deep,5,0.95,max_drawdown,15,0.07773533810113928,0.039153636947753846,0.01010942558947347,0.019814474155368002
test,nn,nn_mlp_deep,10,0.8,max_drawdown,15,0.10443422367290296,0.019391235581612366,0.0050067954979979585,0.009813319176075998
test,nn,nn_mlp_deep,10,0.9,max_drawdown,15,0.0926797580868016,0.03453798337656303,0.008917668961934482,0.017478631165391584
test,nn,nn_mlp_deep,10,0.95,max_drawdown,15,0.07491900691520607,0.03854622642569279,0.009952592867056562,0.01950708201943086
test,nn,nn_mlp_deep,20,0.8,max_drawdown,15,0.10229618945009608,0.02322496899676138,0.005996661209376026,0.01175345597037701
test,nn,nn_mlp_deep,20,0.9,max_drawdown,15,0.08554326704494311,0.024333620748640008,0.006282913860827333,0.012314511167221574
test,nn,nn_mlp_deep,20,0.95,max_drawdown,15,0.07141890534121147,0.03279592799279538,0.00846787219596761,0.016597029504096514
test,nn,nn_mlp_shared,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_mlp_shared,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_mlp_shared,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_mlp_shared,5,0.8,max_drawdown,15,0.10198326024641316,0.022963508156129034,0.005929152310612395,0.011621138528800295
test,nn,nn_mlp_shared,5,0.9,max_drawdown,15,0.0906750953853818,0.03849055555077991,0.009938218708962802,0.019478908669567092
test,nn,nn_mlp_shared,5,0.95,max_drawdown,15,0.07818632387887901,0.039905572815698516,0.01030357459573785,0.020195006207646186
test,nn,nn_mlp_shared,10,0.8,max_drawdown,15,0.10172327433138963,0.02397721278385537,0.006190889720022895,0.012134143851244875
test,nn,nn_mlp_shared,10,0.9,max_drawdown,15,0.09275254232222371,0.035659324815451615,0.009207198076482999,0.018046108229906675
test,nn,nn_mlp_shared,10,0.95,max_drawdown,15,0.0793711528581759,0.03879650624502231,0.010017214838533564,0.019633741083525783
test,nn,nn_mlp_shared,20,0.8,max_drawdown,15,0.09638314750992098,0.04743188270251732,0.012246859452407548,0.024003844526718793
test,nn,nn_mlp_shared,20,0.9,max_drawdown,15,0.07863891914479389,0.02922832385170028,0.0075467207676794806,0.014791572704651782
test,nn,nn_mlp_shared,20,0.95,max_drawdown,15,0.07012721737956575,0.033013648425379745,0.008524087369936165,0.016707211245074884
test,nn,nn_pinn,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_pinn,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_pinn,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_pinn,5,0.8,max_drawdown,15,0.10743266789608083,0.040506617549782034,0.010458763678766593,0.020499176810382522
test,nn,nn_pinn,5,0.9,max_drawdown,15,0.09173881938081811,0.054067219561873034,0.013960096062591609,0.02736178828267955
test,nn,nn_pinn,5,0.95,max_drawdown,15,0.0878870218367614,0.059078814393933594,0.015254084284092256,0.029898005196820822
test,nn,nn_pinn,10,0.8,max_drawdown,15,0.11482377549975084,0.05799359810173545,0.014973882642311163,0.029348809978929878
test,nn,nn_pinn,10,0.9,max_drawdown,15,0.0965998988853058,0.059959228346593854,0.015481406189187044,0.030343556130806606
test,nn,nn_pinn,10,0.95,max_drawdown,15,0.09281758182206004,0.06273515527855231,0.01619814744103796,0.0317483689844344
test,nn,nn_pinn,20,0.8,max_drawdown,15,0.10612331013624983,0.06004092586712534,0.015502500398283369,0.030384900780635403
test,nn,nn_pinn,20,0.9,max_drawdown,15,0.08054813429257691,0.059277814802431564,0.015305465968625663,0.0299987132985063
test,nn,nn_pinn,20,0.95,max_drawdown,15,0.07629935520228462,0.055354678700943225,0.014292516582894368,0.02801333250247296
test,nn,nn_recurrent,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_recurrent,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_recurrent,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_recurrent,5,0.8,max_drawdown,15,0.10359094581223577,0.020800135962937453,0.005370572012220448,0.010526321143952078
test,nn,nn_recurrent,5,0.9,max_drawdown,15,0.08700257066725142,0.04004560262101947,0.010339730136003233,0.020265871066566337
test,nn,nn_recurrent,5,0.95,max_drawdown,15,0.08039403205952962,0.03870021499487582,0.009992352544653372,0.01958501098752061
test,nn,nn_recurrent,10,0.8,max_drawdown,15,0.1035667613416587,0.022129190970758154,0.005713732539652658,0.011198915777719209
test,nn,nn_recurrent,10,0.9,max_drawdown,15,0.08800996002769586,0.03753298714524034,0.009690975609795526,0.01899431219519923
test,nn,nn_recurrent,10,0.95,max_drawdown,15,0.08053281643996985,0.039071634197488936,0.010088252570398856,0.019772975037981755
test,nn,nn_recurrent,20,0.8,max_drawdown,15,0.09558262341855943,0.04353760037328252,0.011241360078637134,0.02203306575412878
test,nn,nn_recurrent,20,0.9,max_drawdown,15,0.07274213455445348,0.028631232541610895,0.007392552454336723,0.014489402810499976
test,nn,nn_recurrent,20,0.95,max_drawdown,15,0.06664005842950298,0.03146874752627314,0.008125195673017447,0.015925383519114197
test,nn,nn_transformer,1,0.8,max_drawdown,15,0.10696757958017686,0.06488764975628909,0.016753919125376493,0.03283768148573792
test,nn,nn_transformer,1,0.9,max_drawdown,15,0.10696757958017694,0.06488764975628906,0.016753919125376486,0.03283768148573791
test,nn,nn_transformer,1,0.95,max_drawdown,15,0.1069675795801769,0.06488764975628908,0.01675391912537649,0.032837681485737916
test,nn,nn_transformer,5,0.8,max_drawdown,15,0.1043757068155749,0.0197822671852137,0.0051077594239038755,0.010011208470851596
test,nn,nn_transformer,5,0.9,max_drawdown,15,0.09348531366604412,0.030353307816893608,0.007837190378475757,0.015360893141812482
test,nn,nn_transformer,5,0.95,max_drawdown,15,0.07532623585232802,0.041973544697201354,0.010837522639570232,0.021241544373557655
test,nn,nn_transformer,10,0.8,max_drawdown,15,0.10428302298498805,0.020056956190572437,0.005178683820113253,0.010150220287421977
test,nn,nn_transformer,10,0.9,max_drawdown,15,0.09561383048937398,0.026275332928057067,0.0067842617897613585,0.013297153107932263
test,nn,nn_transformer,10,0.95,max_drawdown,15,0.0793794453782662,0.03880509137938222,0.010019431510693622,0.019638085760959496
test,nn,nn_transformer,20,0.8,max_drawdown,15,0.09257482918466531,0.03692825216691997,0.009534833709801934,0.01868827407121179
test,nn,nn_transformer,20,0.9,max_drawdown,15,0.0758410656556205,0.028885908645228747,0.007458309541535985,0.01461828670141053
test,nn,nn_transformer,20,0.95,max_drawdown,15,0.06929920906696384,0.03457029239864934,0.008926011115565983,0.017494981786509326
validation,baseline,baseline_cash,1,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.8,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.9,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.95,max_drawdown,15,0.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.8,max_drawdown,15,0.15320632343531773,0.06647976670185501,0.017165001953069255,0.03364340382801574
validation,baseline,baseline_equal_weight,1,0.9,max_drawdown,15,0.15320632343531773,0.06647976670185513,0.017165001953069286,0.0336434038280158
validation,baseline,baseline_equal_weight,1,0.95,max_drawdown,15,0.15320632343531776,0.06647976670185499,0.017165001953069248,0.03364340382801573
validation,baseline,baseline_equal_weight,5,0.8,max_drawdown,15,0.13203615250866008,0.030280356101675527,0.007818354326601296,0.015323974480138539
validation,baseline,baseline_equal_weight,5,0.9,max_drawdown,15,0.13203615250866002,0.03028035610167563,0.007818354326601324,0.015323974480138594
validation,baseline,baseline_equal_weight,5,0.95,max_drawdown,15,0.1320361525086601,0.030280356101675537,0.0078183543266013,0.015323974480138546
validation,baseline,baseline_equal_weight,10,0.8,max_drawdown,15,0.1258491975852688,0.033271510160980886,0.008590666983776654,0.01683770728820224
validation,baseline,baseline_equal_weight,10,0.9,max_drawdown,15,0.1258491975852688,0.033271510160980886,0.008590666983776654,0.01683770728820224
validation,baseline,baseline_equal_weight,10,0.95,max_drawdown,15,0.1258491975852688,0.033271510160980955,0.008590666983776673,0.01683770728820228
validation,baseline,baseline_equal_weight,20,0.8,max_drawdown,15,0.1307346409795423,0.03127911745245963,0.008076233398496127,0.01582941746105241
validation,baseline,baseline_equal_weight,20,0.9,max_drawdown,15,0.13073464097954227,0.031279117452459614,0.008076233398496124,0.015829417461052403
validation,baseline,baseline_equal_weight,20,0.95,max_drawdown,15,0.13073464097954207,0.031279117452459794,0.008076233398496169,0.01582941746105249
